Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Behavior_Segment
13780.0,56,1,369.06,3,1,2,312,About_to_Sleep
13781.0,242,1,336.55,1,1,2,112,Lost
13782.0,103,6,744.82,2,5,3,253,At_Risk
13783.0,137,4,402.36000000000007,2,4,2,242,At_Risk
13784.0,84,3,362.12000000000006,2,3,2,232,Hibernating
13785.0,78,4,542.49,3,4,3,343,Need_Attention
13786.0,17,5,1883.1000000000001,5,4,5,545,Champions
13787.0,14,5,1001.92,5,4,4,544,Champions
13788.0,155,1,3.75,2,1,1,211,Hibernating
13789.0,38,1,239.45999999999998,4,1,2,412,Recent_Customers
13792.0,72,1,188.4,3,1,1,311,Recent_Customers
13793.0,296,1,96.0,1,1,1,111,Lost
13794.0,196,1,126.03,1,1,1,111,Lost
13795.0,37,4,698.3000000000001,4,4,3,443,Need_Attention
13796.0,149,1,289.7,2,1,2,212,Hibernating
13797.0,86,3,1170.45,2,3,4,234,At_Risk
13798.0,14,52,15125.140000000003,5,5,5,555,Champions
13799.0,94,7,1427.53,2,5,4,254,At_Risk
13800.0,80,1,480.54,2,1,3,213,About_to_Sleep
13802.0,24,16,10495.990000000002,4,5,5,455,Champions
13803.0,81,2,1043.3600000000001,2,2,4,224,At_Risk
13804.0,84,2,572.73,2,2,3,223,Hibernating
13807.0,17,2,303.15,5,2,2,522,Promising
13809.0,44,2,276.85,4,2,2,422,Recent_Customers
13813.0,177,3,1091.46,1,3,4,134,At_Risk
13814.0,177,1,631.4,1,1,3,113,Cannot_Lose
13815.0,56,4,3032.84,3,4,5,345,Loyal
13817.0,1,1,128.7,5,1,1,511,Recent_Customers
13818.0,79,1,61.28,2,1,1,211,Hibernating
13819.0,319,1,411.2,1,1,2,112,Lost
13820.0,68,3,652.75,3,3,3,333,Potential_Loyalist
13821.0,43,4,993.44,4,4,4,444,Loyal
13823.0,30,4,1856.0900000000001,4,4,5,445,Champions
13824.0,28,7,1325.8200000000002,4,5,4,454,Champions
13825.0,271,1,112.23,1,1,1,111,Lost
13829.0,70,1,42.00000000000001,3,1,1,311,Recent_Customers
13830.0,231,1,156.85000000000002,1,1,1,111,Lost
13831.0,19,11,1619.5500000000002,5,5,4,554,Champions
13832.0,72,1,500.09000000000003,3,1,3,313,Promising
13833.0,54,1,307.56,3,1,2,312,About_to_Sleep
13834.0,226,2,304.99,1,2,2,122,Hibernating
13835.0,169,3,260.7,2,3,2,232,Hibernating
13836.0,49,2,620.37,3,2,3,323,Potential_Loyalist
13838.0,19,7,1245.91,5,5,4,554,Champions
13839.0,136,1,139.95000000000002,2,1,1,211,Hibernating
13840.0,66,1,651.4,3,1,3,313,Promising
13842.0,16,10,2244.29,5,5,5,555,Champions
13843.0,30,1,319.75,4,1,2,412,Recent_Customers
13846.0,9,2,854.13,5,2,4,524,Promising
13848.0,16,5,210.00000000000003,5,4,1,541,Potential_Loyalist
13849.0,47,3,1931.35,3,3,5,335,Loyal
13851.0,29,5,1551.8000000000002,4,4,4,444,Loyal
13852.0,260,1,187.35000000000002,1,1,1,111,Lost
13854.0,7,16,2319.6200000000003,5,5,5,555,Champions
13855.0,150,2,448.6,2,2,3,223,Hibernating
13856.0,112,8,701.9300000000001,2,5,3,253,At_Risk
13857.0,43,6,1001.01,4,5,4,454,Champions
13859.0,179,1,229.2,1,1,2,112,Lost
13861.0,79,2,273.26,2,2,2,222,Hibernating
13862.0,39,1,346.73,4,1,2,412,Recent_Customers
13863.0,115,3,922.22,2,3,4,234,At_Risk
13864.0,36,1,42.00000000000001,4,1,1,411,Recent_Customers
13869.0,7,7,5224.64,5,5,5,555,Champions
13870.0,37,7,2270.58,4,5,5,455,Champions
13871.0,78,3,892.9000000000001,3,3,4,334,Need_Attention
13872.0,177,2,667.45,1,2,3,123,Hibernating
13873.0,33,5,631.32,4,4,3,443,Need_Attention
13874.0,7,7,1574.5,5,5,4,554,Champions
13875.0,37,8,2554.4900000000002,4,5,5,455,Champions
13877.0,119,2,329.44,2,2,2,222,Hibernating
13878.0,197,3,1085.33,1,3,4,134,At_Risk
13879.0,295,1,395.5,1,1,2,112,Lost
13880.0,17,5,1168.89,5,4,4,544,Champions
13881.0,24,23,10849.760000000002,4,5,5,455,Champions
13883.0,53,9,3593.2400000000002,3,5,5,355,Loyal
13884.0,26,5,1037.43,4,4,4,444,Loyal
13888.0,54,5,1386.72,3,4,4,344,Loyal
13889.0,32,5,1515.23,4,4,4,444,Loyal
13890.0,8,4,1011.87,5,4,4,544,Champions
13891.0,28,3,853.61,4,3,4,434,Need_Attention
13892.0,127,2,271.8,2,2,2,222,Hibernating
13895.0,165,1,506.90000000000003,2,1,3,213,About_to_Sleep
13896.0,275,1,345.05,1,1,2,112,Lost
13897.0,88,2,845.06,2,2,4,224,At_Risk
13898.0,61,1,530.47,3,1,3,313,Promising
13900.0,39,3,835.32,4,3,4,434,Need_Attention
13901.0,24,10,2731.44,4,5,5,455,Champions
13902.0,282,4,2331.6000000000004,1,4,5,145,At_Risk
13903.0,49,1,165.45000000000002,3,1,1,311,Recent_Customers
13906.0,59,1,42.0,3,1,1,311,Recent_Customers
13907.0,341,1,136.8,1,1,1,111,Lost
13909.0,72,2,282.85,3,2,2,322,Hibernating
13911.0,28,11,1481.58,4,5,4,454,Champions
13912.0,73,1,124.95,3,1,1,311,Recent_Customers
13913.0,156,1,42.22,2,1,1,211,Hibernating
13915.0,44,1,59.70000000000001,4,1,1,411,Recent_Customers
13916.0,113,4,1192.81,2,4,4,244,At_Risk
13919.0,74,2,956.37,3,2,4,324,Need_Attention
13920.0,81,4,1566.88,2,4,4,244,At_Risk
13921.0,51,3,627.95,3,3,3,333,Potential_Loyalist
13922.0,1,3,729.0,5,3,3,533,Potential_Loyalist
13927.0,86,1,359.27,2,1,2,212,Hibernating
13929.0,66,9,1350.5400000000002,3,5,4,354,Loyal
13931.0,42,6,2250.53,4,5,5,455,Champions
13935.0,246,3,2947.7300000000005,1,3,5,135,At_Risk
13936.0,32,2,563.08,4,2,3,423,Potential_Loyalist
13937.0,52,1,721.28,3,1,3,313,Promising
13939.0,81,4,932.41,2,4,4,244,At_Risk
13941.0,22,10,1709.6000000000001,5,5,4,554,Champions
13942.0,184,1,42.00000000000001,1,1,1,111,Lost
13943.0,227,1,246.54,1,1,2,112,Lost
13944.0,303,1,200.43,1,1,1,111,Lost
13945.0,44,2,825.35,4,2,3,423,Potential_Loyalist
13946.0,25,2,388.06000000000006,4,2,2,422,Recent_Customers
13948.0,10,3,382.91,5,3,2,532,Potential_Loyalist
13952.0,30,11,6493.55,4,5,5,455,Champions
13953.0,2,5,210.00000000000003,5,4,1,541,Potential_Loyalist
13955.0,24,1,221.10999999999999,4,1,2,412,Recent_Customers
13957.0,67,3,458.25,3,3,3,333,Potential_Loyalist
13958.0,29,6,3612.54,4,5,5,455,Champions
13959.0,12,4,684.97,5,4,3,543,Loyal
13961.0,42,1,431.3,4,1,3,413,Promising
13962.0,85,1,193.25,2,1,1,211,Hibernating
13963.0,17,14,2323.33,5,5,5,555,Champions
13964.0,37,2,428.5,4,2,3,423,Potential_Loyalist
13965.0,126,3,562.6500000000001,2,3,3,233,Hibernating
13966.0,85,1,347.3,2,1,2,212,Hibernating
13967.0,46,1,85.6,3,1,1,311,Recent_Customers
13968.0,73,1,123.66,3,1,1,311,Recent_Customers
13969.0,14,18,4194.4800000000005,5,5,5,555,Champions
13970.0,36,2,414.55,4,2,2,422,Recent_Customers
13971.0,73,6,1909.31,3,5,5,355,Loyal
13974.0,231,1,264.13,1,1,2,112,Lost
13975.0,42,6,2775.36,4,5,5,455,Champions
13976.0,156,3,834.38,2,3,4,234,At_Risk
13977.0,61,1,390.21000000000004,3,1,2,312,About_to_Sleep
13979.0,43,5,2306.28,4,4,5,445,Champions
13980.0,89,4,565.6800000000001,2,4,3,243,At_Risk
13981.0,65,1,331.14,3,1,2,312,About_to_Sleep
13982.0,15,6,2104.58,5,5,5,555,Champions
13983.0,16,9,3582.25,5,5,5,555,Champions
13984.0,16,6,826.2900000000001,5,5,3,553,Potential_Loyalist
13985.0,24,7,2894.88,4,5,5,455,Champions
13987.0,29,2,682.54,4,2,3,423,Potential_Loyalist
13988.0,33,2,609.84,4,2,3,423,Potential_Loyalist
13989.0,114,3,759.98,2,3,3,233,Hibernating
13992.0,30,2,137.9,4,2,1,421,Recent_Customers
13993.0,29,9,2652.6600000000003,4,5,5,455,Champions
13995.0,28,8,2353.52,4,5,5,455,Champions
13996.0,35,2,760.2600000000001,4,2,3,423,Potential_Loyalist
13997.0,168,3,376.46,2,3,2,232,Hibernating
13998.0,96,3,566.7,2,3,3,233,Hibernating
13999.0,11,16,4534.66,5,5,5,555,Champions
14000.0,64,3,813.08,3,3,3,333,Potential_Loyalist
14001.0,23,7,2009.0100000000002,5,5,5,555,Champions
14004.0,43,4,1604.6100000000001,4,4,4,444,Loyal
14006.0,178,4,914.8000000000001,1,4,4,144,Cannot_Lose
14007.0,162,1,79.48,2,1,1,211,Hibernating
14008.0,82,1,509.04,2,1,3,213,About_to_Sleep
14009.0,112,1,404.3,2,1,2,212,Hibernating
14010.0,215,2,409.15000000000003,1,2,2,122,Hibernating
14011.0,130,2,457.82,2,2,3,223,Hibernating
14013.0,29,2,609.0,4,2,3,423,Potential_Loyalist
14014.0,26,2,938.5500000000001,4,2,4,424,Promising
14016.0,7,8,6514.02,5,5,5,555,Champions
14017.0,221,1,229.75,1,1,2,112,Lost
14018.0,295,1,337.20000000000005,1,1,2,112,Lost
14020.0,126,2,606.21,2,2,3,223,Hibernating
14021.0,24,4,1084.68,4,4,4,444,Loyal
14022.0,136,1,352.15000000000003,2,1,2,212,Hibernating
14024.0,40,1,318.04,4,1,2,412,Recent_Customers
14025.0,114,8,3074.2200000000003,2,5,5,255,At_Risk
14026.0,120,2,713.11,2,2,3,223,Hibernating
14028.0,200,3,378.00000000000006,1,3,2,132,Hibernating
14030.0,15,12,4446.25,5,5,5,555,Champions
14031.0,7,23,11669.310000000001,5,5,5,555,Champions
14032.0,5,5,1509.0,5,4,4,544,Champions
14033.0,205,1,42.00000000000001,1,1,1,111,Lost
14035.0,56,4,1142.49,3,4,4,344,Loyal
14037.0,14,4,510.47,5,4,3,543,Loyal
14038.0,47,2,1439.5,3,2,4,324,Need_Attention
14039.0,225,1,80.76,1,1,1,111,Lost
14040.0,36,21,7321.62,4,5,5,455,Champions
14043.0,140,1,138.29,2,1,1,211,Hibernating
14044.0,68,6,2394.32,3,5,5,355,Loyal
14045.0,23,13,1336.0000000000002,5,5,4,554,Champions
14047.0,22,10,2667.1000000000004,5,5,5,555,Champions
14048.0,32,2,338.76,4,2,2,422,Recent_Customers
14049.0,37,9,6823.83,4,5,5,455,Champions
14051.0,4,15,4122.22,5,5,5,555,Champions
14052.0,40,1,241.3,4,1,2,412,Recent_Customers
14053.0,47,2,152.25,3,2,1,321,About_to_Sleep
14055.0,227,1,455.75,1,1,3,113,Cannot_Lose
14057.0,10,6,2715.78,5,5,5,555,Champions
14058.0,112,2,464.39000000000004,2,2,3,223,Hibernating
14060.0,9,14,2346.34,5,5,5,555,Champions
14061.0,156,1,42.00000000000001,2,1,1,211,Hibernating
14062.0,4,13,6409.85,5,5,5,555,Champions
14063.0,87,5,568.5000000000001,2,4,3,243,At_Risk
14064.0,80,10,1762.52,2,5,5,255,At_Risk
14065.0,38,3,882.02,4,3,4,434,Need_Attention
14068.0,253,3,1250.8700000000001,1,3,4,134,At_Risk
14069.0,164,2,225.81,2,2,2,222,Hibernating
14070.0,334,1,321.6,1,1,2,112,Lost
14072.0,316,1,374.35,1,1,2,112,Lost
14074.0,273,1,201.4,1,1,1,111,Lost
14075.0,53,3,732.8100000000001,3,3,3,333,Potential_Loyalist
14077.0,45,1,115.66,3,1,1,311,Recent_Customers
14078.0,23,4,602.84,5,4,3,543,Loyal
14079.0,331,1,42.00000000000001,1,1,1,111,Lost
14080.0,63,2,617.53,3,2,3,323,Potential_Loyalist
14081.0,19,8,3581.55,5,5,5,555,Champions
14082.0,14,2,413.36,5,2,2,522,Promising
14083.0,4,4,459.48,5,4,3,543,Loyal
14084.0,162,1,150.5,2,1,1,211,Hibernating
14085.0,1,14,4607.51,5,5,5,555,Champions
14086.0,112,1,39.95,2,1,1,211,Hibernating
14087.0,54,1,402.56,3,1,2,312,About_to_Sleep
14088.0,56,3,3757.0500000000006,3,3,5,335,Loyal
14091.0,304,2,546.0000000000001,1,2,3,123,Hibernating
14092.0,2,11,3479.27,5,5,5,555,Champions
14094.0,89,1,301.27,2,1,2,212,Hibernating
14097.0,131,2,422.85999999999996,2,2,2,222,Hibernating
14099.0,4,9,2606.4100000000003,5,5,5,555,Champions
14101.0,38,7,2013.0600000000002,4,5,5,455,Champions
14103.0,315,1,0.0,1,1,1,111,Lost
14104.0,39,3,527.3199999999999,4,3,3,433,Potential_Loyalist
14105.0,58,3,3814.6400000000003,3,3,5,335,Loyal
14107.0,14,4,2371.05,5,4,5,545,Champions
14110.0,84,19,4974.2300000000005,2,5,5,255,At_Risk
14112.0,101,6,2865.44,2,5,5,255,At_Risk
14113.0,4,9,1831.9400000000003,5,5,5,555,Champions
14114.0,45,5,976.5600000000001,3,4,4,344,Loyal
14115.0,151,2,527.27,2,2,3,223,Hibernating
14118.0,78,1,400.25000000000006,3,1,2,312,About_to_Sleep
14119.0,25,1,116.89,4,1,1,411,Recent_Customers
14122.0,56,1,218.75,3,1,2,312,About_to_Sleep
14126.0,94,1,466.33000000000004,2,1,3,213,About_to_Sleep
14127.0,29,3,1190.3700000000001,4,3,4,434,Need_Attention
14128.0,201,1,286.71,1,1,2,112,Lost
14129.0,49,4,1398.72,3,4,4,344,Loyal
14130.0,24,2,892.5500000000001,4,2,4,424,Promising
14131.0,298,1,168.22,1,1,1,111,Lost
14134.0,32,13,5656.450000000001,4,5,5,455,Champions
14135.0,3,11,2433.9300000000003,5,5,5,555,Champions
14136.0,50,4,1268.03,3,4,4,344,Loyal
14137.0,345,1,281.1,1,1,2,112,Lost
14139.0,140,3,670.98,2,3,3,233,Hibernating
14142.0,22,2,671.34,5,2,3,523,Promising
14144.0,136,1,30.599999999999998,2,1,1,211,Hibernating
14145.0,109,3,558.7500000000001,2,3,3,233,Hibernating
14146.0,7,8,5319.51,5,5,5,555,Champions
14147.0,38,7,798.4000000000001,4,5,3,453,Potential_Loyalist
14148.0,64,1,223.59000000000003,3,1,2,312,About_to_Sleep
14150.0,9,1,220.58,5,1,2,512,Recent_Customers
14151.0,323,1,327.4,1,1,2,112,Lost
14152.0,37,5,1343.05,4,4,4,444,Loyal
14153.0,133,1,233.4,2,1,2,212,Hibernating
14154.0,30,6,4139.22,4,5,5,455,Champions
14156.0,21,95,57862.380000000005,5,5,5,555,Champions
14157.0,39,3,553.8000000000001,4,3,3,433,Potential_Loyalist
14159.0,12,9,2760.2200000000003,5,5,5,555,Champions
14160.0,260,7,3591.6700000000005,1,5,5,155,Cannot_Lose
14161.0,19,4,1658.13,5,4,4,544,Champions
14163.0,111,1,100.35000000000001,2,1,1,211,Hibernating
14166.0,154,2,251.15,2,2,2,222,Hibernating
14167.0,113,4,711.7,2,4,3,243,At_Risk
14168.0,70,2,310.45,3,2,2,322,Hibernating
14169.0,80,2,621.51,2,2,3,223,Hibernating
14170.0,25,3,570.18,4,3,3,433,Potential_Loyalist
14172.0,255,3,369.02,1,3,2,132,Hibernating
14173.0,291,1,71.96000000000001,1,1,1,111,Lost
14175.0,68,5,4127.58,3,4,5,345,Loyal
14176.0,17,2,299.75,5,2,2,522,Promising
14177.0,31,9,1552.63,4,5,4,454,Champions
14180.0,7,12,2013.43,5,5,5,555,Champions
14181.0,60,2,308.35,3,2,2,322,Hibernating
14182.0,93,4,618.77,2,4,3,243,At_Risk
14183.0,61,2,278.34000000000003,3,2,2,322,Hibernating
14186.0,77,5,1550.63,3,4,4,344,Loyal
14187.0,123,1,123.5,2,1,1,211,Hibernating
14189.0,18,2,1007.47,5,2,4,524,Promising
14190.0,316,1,42.00000000000001,1,1,1,111,Lost
14191.0,44,1,117.0,4,1,1,411,Recent_Customers
14192.0,37,1,289.84000000000003,4,1,2,412,Recent_Customers
14193.0,46,1,356.8,3,1,2,312,About_to_Sleep
14194.0,42,15,6982.25,4,5,5,455,Champions
14195.0,89,4,378.00000000000006,2,4,2,242,At_Risk
14197.0,60,1,390.05,3,1,2,312,About_to_Sleep
14198.0,50,5,868.33,3,4,4,344,Loyal
14199.0,73,3,508.05000000000007,3,3,3,333,Potential_Loyalist
14200.0,267,1,379.2,1,1,2,112,Lost
14201.0,9,4,453.34000000000003,5,4,3,543,Loyal
14202.0,30,3,693.46,4,3,3,433,Potential_Loyalist
14203.0,47,1,290.74,3,1,2,312,About_to_Sleep
14204.0,72,2,502.95,3,2,3,323,Potential_Loyalist
14205.0,44,7,1766.6000000000001,4,5,5,455,Champions
14206.0,37,2,847.85,4,2,4,424,Promising
14207.0,337,1,84.00000000000001,1,1,1,111,Lost
14208.0,201,1,415.31,1,1,2,112,Lost
14209.0,35,9,2828.2400000000002,4,5,5,455,Champions
14210.0,21,11,3938.13,5,5,5,555,Champions
14211.0,61,8,1928.59,3,5,5,355,Loyal
14212.0,95,1,504.0000000000001,2,1,3,213,About_to_Sleep
14213.0,54,1,210.00000000000003,3,1,1,311,Recent_Customers
14215.0,18,3,1136.47,5,3,4,534,Need_Attention
14216.0,64,1,310.74,3,1,2,312,About_to_Sleep
14217.0,16,7,1275.41,5,5,4,554,Champions
14219.0,59,2,543.89,3,2,3,323,Potential_Loyalist
14220.0,7,3,724.3500000000001,5,3,3,533,Potential_Loyalist
14221.0,99,8,2920.59,2,5,5,255,At_Risk
14224.0,40,5,723.78,4,4,3,443,Need_Attention
14225.0,84,4,1854.23,2,4,5,245,At_Risk
14226.0,91,1,699.0,2,1,3,213,About_to_Sleep
14227.0,64,5,3000.35,3,4,5,345,Loyal
14228.0,87,3,706.5,2,3,3,233,Hibernating
14229.0,53,4,826.0400000000001,3,4,3,343,Need_Attention
14230.0,85,3,878.46,2,3,4,234,At_Risk
14231.0,100,1,309.91,2,1,2,212,Hibernating
14233.0,115,3,980.7500000000001,2,3,4,234,At_Risk
14235.0,147,4,1439.23,2,4,4,244,At_Risk
14236.0,21,4,781.1800000000001,5,4,3,543,Loyal
14237.0,23,2,462.14000000000004,5,2,3,523,Promising
14238.0,312,1,107.80000000000001,1,1,1,111,Lost
14239.0,81,8,1621.27,2,5,4,254,At_Risk
14240.0,73,1,357.15,3,1,2,312,About_to_Sleep
14241.0,346,1,84.00000000000001,1,1,1,111,Lost
14243.0,7,9,4692.88,5,5,5,555,Champions
14244.0,310,1,329.46000000000004,1,1,2,112,Lost
14247.0,54,4,616.79,3,4,3,343,Need_Attention
14248.0,109,2,669.77,2,2,3,223,Hibernating
14249.0,60,12,4956.361,3,5,5,355,Loyal
14252.0,31,1,172.99,4,1,1,411,Recent_Customers
14253.0,143,2,275.20000000000005,2,2,2,222,Hibernating
14254.0,82,1,473.83000000000004,2,1,3,213,About_to_Sleep
14255.0,196,1,42.00000000000001,1,1,1,111,Lost
14256.0,14,4,1981.0900000000001,5,4,5,545,Champions
14257.0,30,4,2473.13,4,4,5,445,Champions
14258.0,45,15,7113.700000000001,3,5,5,355,Loyal
14260.0,121,3,824.28,2,3,3,233,Hibernating
14263.0,73,1,322.93,3,1,2,312,About_to_Sleep
14264.0,28,4,1183.39,4,4,4,444,Loyal
14265.0,114,2,843.17,2,2,4,224,At_Risk
14266.0,78,1,40.56,3,1,1,311,Recent_Customers
14268.0,120,1,354.85,2,1,2,212,Hibernating
14269.0,89,1,295.73,2,1,2,212,Hibernating
14271.0,58,1,101.86,3,1,1,311,Recent_Customers
14272.0,212,2,482.85,1,2,3,123,Hibernating
14274.0,336,1,256.6,1,1,2,112,Lost
14275.0,45,6,616.34,3,5,3,353,Potential_Loyalist
14276.0,56,4,982.94,3,4,4,344,Loyal
14277.0,61,5,2369.2200000000003,3,4,5,345,Loyal
14278.0,59,1,196.83,3,1,1,311,Recent_Customers
14279.0,170,2,126.00000000000003,1,2,1,121,Lost
14281.0,58,1,199.55,3,1,1,311,Recent_Customers
14282.0,17,11,2215.32,5,5,5,555,Champions
14283.0,113,4,628.4399999999999,2,4,3,243,At_Risk
14284.0,303,1,684.3000000000001,1,1,3,113,Cannot_Lose
14285.0,163,3,852.21,2,3,4,234,At_Risk
14286.0,54,3,2203.53,3,3,5,335,Loyal
14290.0,11,3,1304.2800000000002,5,3,4,534,Need_Attention
14291.0,30,11,3577.54,4,5,5,455,Champions
14292.0,60,7,2296.38,3,5,5,355,Loyal
14293.0,18,4,1226.6200000000001,5,4,4,544,Champions
14294.0,56,1,375.34,3,1,2,312,About_to_Sleep
14295.0,88,2,1166.91,2,2,4,224,At_Risk
14296.0,71,2,456.40000000000003,3,2,3,323,Potential_Loyalist
14298.0,4,41,34917.57,5,5,5,555,Champions
14299.0,15,17,4061.4000000000005,5,5,5,555,Champions
14301.0,66,3,1037.16,3,3,4,334,Need_Attention
14302.0,80,2,499.30000000000007,2,2,3,223,Hibernating
14303.0,57,2,277.94,3,2,2,322,Hibernating
14304.0,29,2,1330.66,4,2,4,424,Promising
14306.0,28,4,376.08000000000004,4,4,2,442,Potential_Loyalist
14307.0,23,4,1793.61,5,4,5,545,Champions
14308.0,198,2,84.00000000000001,1,2,1,121,Lost
14309.0,8,3,1430.17,5,3,4,534,Need_Attention
14310.0,82,1,492.1,2,1,3,213,About_to_Sleep
14311.0,217,1,188.79000000000002,1,1,1,111,Lost
14312.0,28,5,1478.7,4,4,4,444,Loyal
14314.0,80,1,57.00000000000001,2,1,1,211,Hibernating
14315.0,214,2,640.49,1,2,3,123,Hibernating
14316.0,71,5,857.58,3,4,4,344,Loyal
14318.0,110,1,158.02,2,1,1,211,Hibernating
14319.0,74,1,494.85,3,1,3,313,Promising
14320.0,196,3,868.96,1,3,4,134,At_Risk
14321.0,81,2,687.3100000000001,2,2,3,223,Hibernating
14322.0,79,4,365.50000000000006,2,4,2,242,At_Risk
14324.0,59,2,698.61,3,2,3,323,Potential_Loyalist
14325.0,219,1,245.48000000000002,1,1,2,112,Lost
14326.0,113,2,757.13,2,2,3,223,Hibernating
14327.0,32,5,1572.18,4,4,4,444,Loyal
14328.0,88,1,42.00000000000001,2,1,1,211,Hibernating
14329.0,25,7,4519.43,4,5,5,455,Champions
14330.0,273,1,200.63,1,1,1,111,Lost
14332.0,31,2,1038.2,4,2,4,424,Promising
14334.0,7,5,2043.32,5,4,5,545,Champions
14338.0,186,1,321.88,1,1,2,112,Lost
14339.0,78,1,281.95,3,1,2,312,About_to_Sleep
14341.0,70,8,1688.45,3,5,4,354,Loyal
14342.0,82,2,224.28,2,2,2,222,Hibernating
14343.0,71,4,1079.66,3,4,4,344,Loyal
14344.0,7,15,2398.17,5,5,5,555,Champions
14346.0,75,3,1294.17,3,3,4,334,Need_Attention
14350.0,30,2,689.1,4,2,3,423,Potential_Loyalist
14353.0,60,2,285.9,3,2,2,322,Hibernating
14355.0,15,3,840.0500000000001,5,3,4,534,Need_Attention
14358.0,39,2,396.15999999999997,4,2,2,422,Recent_Customers
14361.0,228,1,214.70999999999998,1,1,1,111,Lost
14363.0,51,2,190.47000000000003,3,2,1,321,About_to_Sleep
14365.0,44,2,634.68,4,2,3,423,Potential_Loyalist
14366.0,174,1,42.00000000000001,1,1,1,111,Lost
14369.0,292,2,458.03000000000003,1,2,3,123,Hibernating
14370.0,100,6,939.98,2,5,4,254,At_Risk
14372.0,92,2,798.28,2,2,3,223,Hibernating
14373.0,8,1,76.55,5,1,1,511,Recent_Customers
14374.0,191,1,108.0,1,1,1,111,Lost
14375.0,100,2,871.26,2,2,4,224,At_Risk
14376.0,333,1,215.46,1,1,1,111,Lost
14378.0,271,1,131.25,1,1,1,111,Lost
14379.0,42,2,835.16,4,2,4,424,Promising
14380.0,331,1,42.00000000000001,1,1,1,111,Lost
14381.0,100,1,423.26,2,1,2,212,Hibernating
14382.0,39,1,578.14,4,1,3,413,Promising
14384.0,150,1,58.5,2,1,1,211,Hibernating
14388.0,22,9,3488.16,5,5,5,555,Champions
14389.0,74,3,794.5500000000001,3,3,3,333,Potential_Loyalist
14390.0,22,5,1677.76,5,4,4,544,Champions
14391.0,226,1,135.6,1,1,1,111,Lost
14392.0,82,1,248.7,2,1,2,212,Hibernating
14394.0,214,1,93.8,1,1,1,111,Lost
14395.0,21,12,4625.0,5,5,5,555,Champions
14396.0,21,5,1084.27,5,4,4,544,Champions
14398.0,51,2,702.09,3,2,3,323,Potential_Loyalist
14399.0,44,8,1831.01,4,5,5,455,Champions
14400.0,58,2,947.5300000000001,3,2,4,324,Need_Attention
14401.0,9,8,1743.67,5,5,5,555,Champions
14402.0,302,1,147.60000000000002,1,1,1,111,Lost
14403.0,239,2,210.00000000000003,1,2,1,121,Lost
14404.0,19,6,1023.7,5,5,4,554,Champions
14405.0,36,1,84.00000000000001,4,1,1,411,Recent_Customers
14408.0,121,3,588.0000000000001,2,3,3,233,Hibernating
14409.0,18,5,1358.8400000000001,5,4,4,544,Champions
14410.0,26,2,1488.73,4,2,4,424,Promising
14412.0,74,1,652.26,3,1,3,313,Promising
14413.0,12,4,463.72,5,4,3,543,Loyal
14414.0,8,2,953.7500000000001,5,2,4,524,Promising
14415.0,10,10,6466.22,5,5,5,555,Champions
14417.0,37,1,524.65,4,1,3,413,Promising
14419.0,14,2,326.95,5,2,2,522,Promising
14420.0,46,3,1225.65,3,3,4,334,Need_Attention
14421.0,162,4,1378.06,2,4,4,244,At_Risk
14422.0,24,12,5513.38,4,5,5,455,Champions
14423.0,87,2,245.81,2,2,2,222,Hibernating
14425.0,84,1,239.1,2,1,2,212,Hibernating
14426.0,52,7,6586.42,3,5,5,355,Loyal
14427.0,144,2,629.48,2,2,3,223,Hibernating
14429.0,53,1,513.28,3,1,3,313,Promising
14430.0,161,3,1073.9,2,3,4,234,At_Risk
14431.0,29,3,1583.41,4,3,4,434,Need_Attention
14433.0,115,1,280.7,2,1,2,212,Hibernating
14435.0,151,1,90.42,2,1,1,211,Hibernating
14436.0,203,1,72.0,1,1,1,111,Lost
14437.0,15,5,822.34,5,4,3,543,Loyal
14439.0,93,4,3383.9000000000005,2,4,5,245,At_Risk
14440.0,15,8,2299.1400000000003,5,5,5,555,Champions
14441.0,23,7,2324.5,5,5,5,555,Champions
14442.0,64,5,3128.9,3,4,5,345,Loyal
14443.0,18,2,916.47,5,3,4,534,Need_Attention
14444.0,105,1,120.44,2,1,1,211,Hibernating
14445.0,105,1,221.65,2,1,2,212,Hibernating
14446.0,36,1,189.93,4,1,1,411,Recent_Customers
14447.0,50,1,548.5,3,1,3,313,Promising
14448.0,13,1,102.35000000000001,5,1,1,511,Recent_Customers
14449.0,22,5,1508.9,5,4,4,544,Champions
14450.0,29,4,642.64,4,4,3,443,Need_Attention
14451.0,39,10,2614.78,4,5,5,455,Champions
14452.0,45,2,399.9,3,3,2,332,Hibernating
14454.0,26,4,801.5600000000001,4,4,3,443,Need_Attention
14455.0,82,4,617.72,2,4,3,243,At_Risk
14458.0,30,1,228.07,4,1,2,412,Recent_Customers
14459.0,301,1,2530.9210000000003,1,1,5,115,Cannot_Lose
14460.0,46,5,467.70000000000005,3,4,3,343,Need_Attention
14461.0,32,10,4561.85,4,5,5,455,Champions
14462.0,82,1,262.24,2,1,2,212,Hibernating
14463.0,149,1,84.00000000000001,2,1,1,211,Hibernating
14464.0,217,2,93.00000000000001,1,3,1,131,Lost
14465.0,78,8,1953.8400000000001,3,5,5,355,Loyal
14466.0,22,6,2012.4,5,5,5,555,Champions
14467.0,39,7,1497.14,4,5,4,454,Champions
